utility,pcr_target,measure_date,viral_conc_raw_LP1,viral_conc_raw_LP2,viral_conc_raw_LP3,lab_phase
Utility1,RSV,2024-12-05,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-12-09,NA,NA,6500194,Lab Phase 3
Utility1,RSV,2024-12-12,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-12-16,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-12-19,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-12-26,NA,NA,600,Lab Phase 3
Utility1,RSV,2024-12-30,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-01-02,NA,NA,6239671,Lab Phase 3
Utility1,RSV,2025-01-06,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-01-09,NA,NA,2515819,Lab Phase 3
Utility1,RSV,2025-01-13,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-01-16,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-01-21,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-01-23,NA,NA,4771857,Lab Phase 3
Utility1,RSV,2025-01-27,NA,NA,260901,Lab Phase 3
Utility1,RSV,2025-01-30,NA,NA,2902752,Lab Phase 3
Utility1,RSV,2025-02-06,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-02-10,NA,NA,1582972,Lab Phase 3
Utility1,RSV,2025-02-13,NA,NA,5718606,Lab Phase 3
Utility1,RSV,2025-02-18,NA,NA,6509479,Lab Phase 3
Utility1,RSV,2025-02-20,NA,NA,3633832,Lab Phase 3
Utility1,RSV,2025-02-24,NA,NA,2187383,Lab Phase 3
Utility1,RSV,2025-02-27,NA,NA,1032043,Lab Phase 3
Utility1,RSV,2025-03-03,NA,NA,6597719,Lab Phase 3
Utility1,RSV,2025-03-06,NA,NA,2892275,Lab Phase 3
Utility1,RSV,2025-03-10,NA,NA,4895182,Lab Phase 3
Utility1,RSV,2025-03-13,NA,NA,6091036,Lab Phase 3
Utility1,RSV,2025-03-17,NA,NA,263724,Lab Phase 3
Utility1,RSV,2025-03-20,NA,NA,4297342,Lab Phase 3
Utility1,RSV,2025-03-24,NA,NA,7267158,Lab Phase 3
Utility1,RSV,2025-03-27,NA,NA,5526157,Lab Phase 3
Utility1,RSV,2025-03-31,NA,NA,1456014,Lab Phase 3
Utility1,RSV,2025-04-03,NA,NA,2217546,Lab Phase 3
Utility1,RSV,2025-04-07,NA,NA,2533086,Lab Phase 3
Utility1,RSV,2025-04-10,NA,NA,3395208,Lab Phase 3
Utility1,RSV,2025-04-14,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-04-17,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-04-21,NA,NA,6141317,Lab Phase 3
Utility1,RSV,2025-04-24,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-04-28,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-05-01,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-05-05,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-05-08,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-05-12,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-05-15,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-05-19,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-05-22,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-05-27,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-05-29,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-06-02,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-06-05,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-06-09,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-06-12,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-06-16,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-06-23,NA,NA,600,Lab Phase 3
Utility1,RSV,2025-06-26,NA,NA,600,Lab Phase 3
Utility2,RSV,2024-09-30,NA,NA,600,Lab Phase 3
Utility2,RSV,2024-10-03,NA,NA,600,Lab Phase 3
Utility2,RSV,2024-10-08,NA,NA,3742574,Lab Phase 3
Utility2,RSV,2024-10-10,NA,NA,1353004,Lab Phase 3
Utility2,RSV,2024-10-14,NA,NA,6322116,Lab Phase 3
Utility2,RSV,2024-10-17,NA,NA,600,Lab Phase 3
Utility2,RSV,2024-10-21,NA,NA,1022530,Lab Phase 3
Utility2,RSV,2024-10-24,NA,NA,600,Lab Phase 3
Utility2,RSV,2024-10-28,NA,NA,600,Lab Phase 3
Utility2,RSV,2024-10-31,NA,NA,600,Lab Phase 3
Utility2,RSV,2024-11-04,NA,NA,600,Lab Phase 3
Utility2,RSV,2024-11-07,NA,NA,600,Lab Phase 3
Utility2,RSV,2024-11-12,NA,NA,600,Lab Phase 3
Utility2,RSV,2024-11-14,NA,NA,4083656,Lab Phase 3
Utility2,RSV,2024-11-18,NA,NA,788045,Lab Phase 3
Utility2,RSV,2024-11-21,NA,NA,1112897,Lab Phase 3
Utility2,RSV,2024-11-25,NA,NA,6299931,Lab Phase 3
Utility2,RSV,2024-12-02,NA,NA,1348864,Lab Phase 3
Utility2,RSV,2024-12-05,NA,NA,623774,Lab Phase 3
Utility2,RSV,2024-12-12,NA,NA,600,Lab Phase 3
Utility2,RSV,2024-12-16,NA,NA,600,Lab Phase 3
Utility2,RSV,2024-12-26,NA,NA,4777405,Lab Phase 3
Utility2,RSV,2024-12-30,NA,NA,591888,Lab Phase 3
Utility2,RSV,2025-01-02,NA,NA,4075699,Lab Phase 3
Utility2,RSV,2025-01-06,NA,NA,4676489,Lab Phase 3
Utility2,RSV,2025-01-09,NA,NA,5085955,Lab Phase 3
Utility2,RSV,2025-01-13,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-01-16,NA,NA,555856,Lab Phase 3
Utility2,RSV,2025-01-21,NA,NA,3761831,Lab Phase 3
Utility2,RSV,2025-01-23,NA,NA,542550,Lab Phase 3
Utility2,RSV,2025-01-27,NA,NA,2085104,Lab Phase 3
Utility2,RSV,2025-01-30,NA,NA,2908344,Lab Phase 3
Utility2,RSV,2025-02-03,NA,NA,258947,Lab Phase 3
Utility2,RSV,2025-02-06,NA,NA,2294026,Lab Phase 3
Utility2,RSV,2025-02-10,NA,NA,2609015,Lab Phase 3
Utility2,RSV,2025-02-13,NA,NA,5810043,Lab Phase 3
Utility2,RSV,2025-02-18,NA,NA,3358033,Lab Phase 3
Utility2,RSV,2025-02-20,NA,NA,3080749,Lab Phase 3
Utility2,RSV,2025-02-24,NA,NA,6496600,Lab Phase 3
Utility2,RSV,2025-02-27,NA,NA,6529667,Lab Phase 3
Utility2,RSV,2025-03-03,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-03-06,NA,NA,3849671,Lab Phase 3
Utility2,RSV,2025-03-10,NA,NA,2528431,Lab Phase 3
Utility2,RSV,2025-03-13,NA,NA,3736681,Lab Phase 3
Utility2,RSV,2025-03-17,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-03-20,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-03-24,NA,NA,6089748,Lab Phase 3
Utility2,RSV,2025-03-27,NA,NA,5993126,Lab Phase 3
Utility2,RSV,2025-03-31,NA,NA,2851961,Lab Phase 3
Utility2,RSV,2025-04-03,NA,NA,1094478,Lab Phase 3
Utility2,RSV,2025-04-07,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-04-10,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-04-14,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-04-17,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-04-21,NA,NA,2340120,Lab Phase 3
Utility2,RSV,2025-04-24,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-04-28,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-05-01,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-05-05,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-05-08,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-05-12,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-05-15,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-05-19,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-05-22,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-05-27,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-05-29,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-06-02,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-06-05,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-06-09,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-06-12,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-06-16,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-06-23,NA,NA,600,Lab Phase 3
Utility2,RSV,2025-06-26,NA,NA,600,Lab Phase 3
Utility3,RSV,2024-09-30,NA,NA,600,Lab Phase 3
Utility3,RSV,2024-10-03,NA,NA,600,Lab Phase 3
Utility3,RSV,2024-10-14,NA,NA,2319136,Lab Phase 3
Utility3,RSV,2024-10-17,NA,NA,600,Lab Phase 3
Utility3,RSV,2024-10-21,NA,NA,600,Lab Phase 3
Utility3,RSV,2024-10-24,NA,NA,600,Lab Phase 3
Utility3,RSV,2024-10-28,NA,NA,600,Lab Phase 3
Utility3,RSV,2024-11-04,NA,NA,600,Lab Phase 3
Utility3,RSV,2024-11-07,NA,NA,600,Lab Phase 3
Utility3,RSV,2024-11-12,NA,NA,1628919,Lab Phase 3
Utility3,RSV,2024-11-14,NA,NA,2740049,Lab Phase 3
Utility3,RSV,2024-11-18,NA,NA,1915433,Lab Phase 3
Utility3,RSV,2024-11-21,NA,NA,600,Lab Phase 3
Utility3,RSV,2024-11-25,NA,NA,2135121,Lab Phase 3
Utility3,RSV,2024-12-02,NA,NA,14295566,Lab Phase 3
Utility3,RSV,2024-12-05,NA,NA,600,Lab Phase 3
Utility3,RSV,2024-12-09,NA,NA,600,Lab Phase 3
Utility3,RSV,2024-12-12,NA,NA,600,Lab Phase 3
Utility3,RSV,2024-12-16,NA,NA,600,Lab Phase 3
Utility3,RSV,2024-12-19,NA,NA,600,Lab Phase 3
Utility3,RSV,2024-12-26,NA,NA,13626197,Lab Phase 3
Utility3,RSV,2024-12-30,NA,NA,8568061,Lab Phase 3
Utility3,RSV,2025-01-02,NA,NA,5548782,Lab Phase 3
Utility3,RSV,2025-01-06,NA,NA,4046026,Lab Phase 3
Utility3,RSV,2025-01-09,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-01-13,NA,NA,2584107,Lab Phase 3
Utility3,RSV,2025-01-16,NA,NA,14520100,Lab Phase 3
Utility3,RSV,2025-01-21,NA,NA,3542716,Lab Phase 3
Utility3,RSV,2025-01-23,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-01-27,NA,NA,15554526,Lab Phase 3
Utility3,RSV,2025-01-30,NA,NA,6165442,Lab Phase 3
Utility3,RSV,2025-02-03,NA,NA,13967305,Lab Phase 3
Utility3,RSV,2025-02-06,NA,NA,10599771,Lab Phase 3
Utility3,RSV,2025-02-10,NA,NA,10528199,Lab Phase 3
Utility3,RSV,2025-02-13,NA,NA,15832456,Lab Phase 3
Utility3,RSV,2025-02-18,NA,NA,9652453,Lab Phase 3
Utility3,RSV,2025-02-20,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-02-24,NA,NA,322747,Lab Phase 3
Utility3,RSV,2025-02-27,NA,NA,13275414,Lab Phase 3
Utility3,RSV,2025-03-03,NA,NA,12499202,Lab Phase 3
Utility3,RSV,2025-03-06,NA,NA,13019484,Lab Phase 3
Utility3,RSV,2025-03-13,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-03-17,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-03-20,NA,NA,14172643,Lab Phase 3
Utility3,RSV,2025-03-24,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-03-27,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-03-31,NA,NA,2764426,Lab Phase 3
Utility3,RSV,2025-04-03,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-04-07,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-04-10,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-04-14,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-04-17,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-04-21,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-04-24,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-04-28,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-05-01,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-05-05,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-05-08,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-05-12,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-05-15,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-05-19,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-05-22,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-05-29,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-06-02,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-06-05,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-06-09,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-06-12,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-06-16,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-06-23,NA,NA,600,Lab Phase 3
Utility3,RSV,2025-06-26,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-09-30,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-10-02,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-10-08,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-10-09,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-10-14,NA,NA,1574725,Lab Phase 3
Utility4,RSV,2024-10-16,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-10-21,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-10-23,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-10-28,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-10-30,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-11-04,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-11-06,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-11-12,NA,NA,1964545,Lab Phase 3
Utility4,RSV,2024-11-13,NA,NA,1357184,Lab Phase 3
Utility4,RSV,2024-11-18,NA,NA,270050,Lab Phase 3
Utility4,RSV,2024-11-20,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-11-25,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-12-02,NA,NA,1128759,Lab Phase 3
Utility4,RSV,2024-12-04,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-12-09,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-12-11,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-12-16,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-12-18,NA,NA,600,Lab Phase 3
Utility4,RSV,2024-12-30,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-01-06,NA,NA,529346,Lab Phase 3
Utility4,RSV,2025-01-08,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-01-13,NA,NA,948773,Lab Phase 3
Utility4,RSV,2025-01-15,NA,NA,1468974,Lab Phase 3
Utility4,RSV,2025-01-21,NA,NA,371959,Lab Phase 3
Utility4,RSV,2025-01-27,NA,NA,1451629,Lab Phase 3
Utility4,RSV,2025-02-03,NA,NA,119340,Lab Phase 3
Utility4,RSV,2025-02-05,NA,NA,1654433,Lab Phase 3
Utility4,RSV,2025-02-10,NA,NA,1760668,Lab Phase 3
Utility4,RSV,2025-02-12,NA,NA,1775739,Lab Phase 3
Utility4,RSV,2025-02-18,NA,NA,2013680,Lab Phase 3
Utility4,RSV,2025-02-19,NA,NA,1311560,Lab Phase 3
Utility4,RSV,2025-02-24,NA,NA,407897,Lab Phase 3
Utility4,RSV,2025-03-03,NA,NA,1070416,Lab Phase 3
Utility4,RSV,2025-03-05,NA,NA,2124833,Lab Phase 3
Utility4,RSV,2025-03-10,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-03-12,NA,NA,1909793,Lab Phase 3
Utility4,RSV,2025-03-17,NA,NA,1453896,Lab Phase 3
Utility4,RSV,2025-03-19,NA,NA,415759,Lab Phase 3
Utility4,RSV,2025-03-24,NA,NA,88127,Lab Phase 3
Utility4,RSV,2025-03-26,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-03-31,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-04-02,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-04-07,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-04-09,NA,NA,536940,Lab Phase 3
Utility4,RSV,2025-04-14,NA,NA,2011146,Lab Phase 3
Utility4,RSV,2025-04-16,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-04-21,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-04-23,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-04-28,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-04-30,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-05-07,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-05-12,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-05-14,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-05-19,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-05-21,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-05-27,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-05-28,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-06-02,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-06-04,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-06-11,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-06-16,NA,NA,600,Lab Phase 3
Utility4,RSV,2025-06-23,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-09-30,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-10-03,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-10-08,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-10-10,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-10-14,NA,NA,7030953,Lab Phase 3
Utility5,RSV,2024-10-17,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-10-21,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-10-24,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-10-28,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-10-31,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-11-04,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-11-12,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-11-14,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-11-18,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-11-21,NA,NA,5654146,Lab Phase 3
Utility5,RSV,2024-11-25,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-12-02,NA,NA,726637,Lab Phase 3
Utility5,RSV,2024-12-05,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-12-09,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-12-12,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-12-16,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-12-19,NA,NA,600,Lab Phase 3
Utility5,RSV,2024-12-26,NA,NA,6614491,Lab Phase 3
Utility5,RSV,2025-01-02,NA,NA,5723509,Lab Phase 3
Utility5,RSV,2025-01-09,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-01-16,NA,NA,4233438,Lab Phase 3
Utility5,RSV,2025-01-21,NA,NA,226853,Lab Phase 3
Utility5,RSV,2025-01-27,NA,NA,13917,Lab Phase 3
Utility5,RSV,2025-01-30,NA,NA,6172507,Lab Phase 3
Utility5,RSV,2025-02-03,NA,NA,5463454,Lab Phase 3
Utility5,RSV,2025-02-06,NA,NA,6454304,Lab Phase 3
Utility5,RSV,2025-02-10,NA,NA,3656180,Lab Phase 3
Utility5,RSV,2025-02-18,NA,NA,3143663,Lab Phase 3
Utility5,RSV,2025-02-20,NA,NA,2021109,Lab Phase 3
Utility5,RSV,2025-02-24,NA,NA,1598858,Lab Phase 3
Utility5,RSV,2025-02-26,NA,NA,5130709,Lab Phase 3
Utility5,RSV,2025-02-27,NA,NA,7082676,Lab Phase 3
Utility5,RSV,2025-03-03,NA,NA,942987,Lab Phase 3
Utility5,RSV,2025-03-06,NA,NA,5010243,Lab Phase 3
Utility5,RSV,2025-03-10,NA,NA,3698783,Lab Phase 3
Utility5,RSV,2025-03-13,NA,NA,7083966,Lab Phase 3
Utility5,RSV,2025-03-17,NA,NA,587154,Lab Phase 3
Utility5,RSV,2025-03-20,NA,NA,3766445,Lab Phase 3
Utility5,RSV,2025-03-24,NA,NA,1894358,Lab Phase 3
Utility5,RSV,2025-03-27,NA,NA,3935143,Lab Phase 3
Utility5,RSV,2025-03-31,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-04-03,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-04-07,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-04-14,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-04-17,NA,NA,7130330,Lab Phase 3
Utility5,RSV,2025-04-21,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-04-24,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-04-28,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-05-01,NA,NA,2023772,Lab Phase 3
Utility5,RSV,2025-05-08,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-05-12,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-05-15,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-05-19,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-05-22,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-05-27,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-05-29,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-06-02,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-06-05,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-06-09,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-06-12,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-06-16,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-06-23,NA,NA,600,Lab Phase 3
Utility5,RSV,2025-06-26,NA,NA,600,Lab Phase 3
Utility1,RSV,2023-09-05,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-09-07,NA,388060,NA,Lab Phase 2
Utility1,RSV,2023-09-11,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-09-14,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-09-18,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-09-21,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-09-25,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-09-28,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-10-03,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-10-05,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-10-09,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-10-12,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-10-16,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-10-19,NA,338406,NA,Lab Phase 2
Utility1,RSV,2023-10-23,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-10-26,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-10-30,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-11-02,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-11-06,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-11-09,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-11-13,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-11-16,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-11-20,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-11-27,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-11-30,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-12-04,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-12-07,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-12-11,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-12-14,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-12-18,NA,2000,NA,Lab Phase 2
Utility1,RSV,2023-12-21,NA,93540,NA,Lab Phase 2
Utility1,RSV,2023-12-28,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-01-02,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-01-04,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-01-08,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-01-11,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-01-16,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-01-18,NA,183468,NA,Lab Phase 2
Utility1,RSV,2024-01-22,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-01-25,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-01-29,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-02-01,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-02-05,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-02-08,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-02-12,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-02-15,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-02-20,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-02-22,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-02-26,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-02-29,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-03-04,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-03-07,NA,394218,NA,Lab Phase 2
Utility1,RSV,2024-03-11,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-03-18,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-03-21,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-03-25,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-03-28,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-04-01,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-04-04,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-04-08,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-04-11,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-04-15,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-04-18,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-04-22,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-04-25,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-05-02,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-05-06,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-05-09,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-05-13,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-05-16,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-05-20,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-05-23,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-05-28,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-06-03,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-06-13,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-06-17,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-06-20,NA,2000,NA,Lab Phase 2
Utility1,RSV,2024-06-24,NA,2000,NA,Lab Phase 2
