Utility,county,pcr_target,Date,SARS-2 Copies/L (uncorrected),pcr_target_cl_95_lo,pcr_target_cl_95_up,sample_id,quality_flag,flow_rate,sample_type,lab_phase,pcr_target_below_lod,reporting_jurisdiction,wwtp_jurisdiction,sewershed_name_in_case_linelist,sewershed_name_in_spatial_file,upstream_location_specify_nwss_dcipher
Utility3,08004,sars-cov-2,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-13,544660,544660,544660,UC20220613,no,1.605,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-16,730043,240424,195628,UC20220616,no,1.69,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-20,224662,120838,224662,UC20220620,no,1.724,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-23,653701,293760,653701,UC20220623,no,1.666,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-27,59942,59942,59942,UC20220627,no,1.785,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-06-30,193304,193304,193304,UC20220630,no,1.704,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-07,367720,228573,367720,UC20220707,no,1.784,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-11,2000,2000,2000,UC20220711,yes,1.669,24-hr flow-weighted composite,Lab Phase 1,yes,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-14,315556,315556,315556,UC20220714,no,1.713,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-21,607340,359593,250883,UC20220721,no,1.696,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-25,8854,8854,8854,UC20220725,no,1.631,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-01,785721,98594,487786,UC20220801,no,1.908,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-04,653926,538304,591986,UC20220804,no,1.633,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-08,781067,777983,582100,UC20220808,no,1.701,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-11,161198,161198,38215,UC20220811,no,1.73,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-15,356501,356501,356501,UC20220815,no,1.673,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-18,618534,56507,410016,UC20220818,no,1.753,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-22,586380,537324,96143,UC20220822,no,1.706,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-25,411934,164951,411934,UC20220825,no,1.699,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-29,135397,135397,135397,UC20220829,no,1.772,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-01,193402,193402,193402,UC20220901,no,1.798,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-08,31891,31891,31891,UC20220908,no,1.79,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-12,673158,379542,185222,UC20220912,no,1.728,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-15,133083,133083,81460,UC20220915,no,1.909,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-19,454377,454377,336452,UC20220919,no,1.721,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-22,425965,299575,383582,UC20220922,no,1.862,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-26,555901,161203,555901,UC20220926,no,1.652,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-29,584155,159206,307684,UC20220929,no,1.772,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-03,111785,111785,111785,UC20221003,no,1.86,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-06,577507,139365,158167,UC20221006,no,1.81,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-10,163576,163576,163576,UC20221010,no,1.804,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-13,415005,198054,415005,UC20221013,no,0.775,not specified,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-17,597358,479440,2212,UC20221017,no,1.76,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-20,26639,26639,26639,UC20221020,no,1.671,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-24,304657,139803,304657,UC20221024,no,1.657,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-27,174392,174392,174392,UC20221027,no,1.656,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-10-31,41629,41629,41629,UC20221031,no,1.589,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
Utility3,08004,sars-cov-2,2022-11-03,463093,24471,354067,UC20221103,no,1.804,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY3 WATER RECLAMATION FACILITY,City of Utility3,NA
