"","reporting_jurisdiction","county_names","other_jurisdiction","zipcode","population_served","sewage_travel_time","sample_location","sample_location_specify","institution_type","epaid","wwtp_name","wwtp_jurisdiction","capacity_mgd","industrial_input","stormwater_input","influent_equilibrated","sample_type","composite_freq","sample_matrix","collection_storage_time","collection_storage_temp","pasteurized","pretreatment","pretreatment_specify","solids_separation","concentration_method","extraction_method","pre_conc_storage_time","pre_conc_storage_temp","pre_ext_storage_time","pre_ext_storage_temp","tot_conc_vol","ext_blank","rec_eff_target_name","rec_eff_spike_matrix","rec_eff_spike_conc","pcr_target","pcr_gene_target","pcr_gene_target_ref","pcr_type","lod_ref","hum_frac_target_mic","hum_frac_target_mic_ref","hum_frac_target_chem","hum_frac_target_chem_ref","other_norm_name","other_norm_ref","quant_stan_type","stan_ref","inhibition_method","num_no_target_control","sample_collect_date","sample_collect_time","flow_rate","ph","conductivity","tss","collection_water_temp","equiv_sewage_amt","sample_id","lab_id","qc_ignore","analysis_ignore","validated_method","test_result_date","pcr_target_units","pcr_target_avg_conc","pcr_target_std_error","pcr_target_cl_95_lo","pcr_target_cl_95_up","pcr_target_below_lod","lod_sewage","ntc_amplify","rec_eff_percent","inhibition_detect","inhibition_adjust","hum_frac_mic_conc","hum_frac_mic_unit","hum_frac_chem_conc","hum_frac_chem_unit","other_norm_conc","other_norm_unit","quality_flag","major_lab_method","major_lab_method_desc","qc_internal"
"870","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",50,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Samples of known concentration are run in triplicate and backcalculated to determine lowest concentration consistently detectable on platform","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"1/31/2024","7:00",5.94,NA,NA,NA,NA,44045,"UD20240131","CDPHE",NA,NA,NA,"2/5/2024","copies/L wastewater",NA,NA,NA,NA,"no",4000,"no",21.44,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"871","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",50,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Samples of known concentration are run in triplicate and backcalculated to determine lowest concentration consistently detectable on platform","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"2/7/2024","7:00",5.81,NA,NA,NA,NA,44045,"UD20240207","CDPHE",NA,NA,NA,"2/12/2024","copies/L wastewater",NA,NA,NA,NA,"no",4000,"no",20.216,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"872","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",50,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Samples of known concentration are run in triplicate and backcalculated to determine lowest concentration consistently detectable on platform","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"2/12/2024","7:00",6.05,NA,NA,NA,NA,44045,"UD20240212","CDPHE",NA,NA,NA,"2/16/2024","copies/L wastewater",314740,9075,170336,266025,"no",4000,"no",25.94,"no","no",NA,NA,NA,NA,0,"","Below LOQ",NA,NA,NA
"873","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",50,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Samples of known concentration are run in triplicate and backcalculated to determine lowest concentration consistently detectable on platform","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"2/14/2024","7:00",6.09,NA,NA,NA,NA,44045,"UD20240214","CDPHE",NA,NA,NA,"2/17/2024","copies/L wastewater",NA,NA,NA,NA,"no",4000,"no",11.9744,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"874","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",50,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Samples of known concentration are run in triplicate and backcalculated to determine lowest concentration consistently detectable on platform","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"2/20/2024","7:00",6.3,NA,NA,NA,NA,44045,"UD20240220","CDPHE",NA,NA,NA,"2/27/2024","copies/L wastewater",NA,NA,NA,NA,"no",4000,"no",0,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"875","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",50,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Samples of known concentration are run in triplicate and backcalculated to determine lowest concentration consistently detectable on platform","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"2/21/2024","7:00",5.99,NA,NA,NA,NA,44045,"UD20240221","CDPHE",NA,NA,NA,"2/24/2024","copies/L wastewater",NA,NA,NA,NA,"no",4000,"no",3.128,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"876","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",50,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"2/26/2024","7:00",6.13,NA,NA,NA,NA,44045,"UD20240226","CDPHE",NA,NA,NA,"3/1/2024","copies/L wastewater",NA,NA,NA,NA,"no",4000,"no",0,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"877","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",50,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"2/28/2024","7:00",5.68,NA,NA,NA,NA,44045,"UD20240228","CDPHE",NA,NA,NA,"3/4/2024","copies/L wastewater",182426,39774,74406,182426,"yes",4000,"no",0,"no","no",NA,NA,NA,NA,0,"","Below LOQ",NA,NA,NA
"878","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",50,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"3/6/2024","7:00",5.86,NA,NA,NA,NA,44045,"UD20240306","CDPHE",NA,NA,NA,"3/11/2024","copies/L wastewater",289672,35366,200815,289672,"no",4000,"no",0,"no","no",NA,NA,NA,NA,0,"","Below LOQ",NA,NA,NA
"879","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.8,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"3/13/2024","1710919860",5.98,NA,NA,NA,NA,44045,"UD20240313","CDPHE",NA,NA,"no","3/20/2024","copies/L wastewater",113150,4301,113150,113150,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"880","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",50,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Samples of known concentration are run in triplicate and backcalculated to determine lowest concentration consistently detectable on platform","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"3/21/2024","7:00",5.93,NA,NA,NA,NA,44045,"UD20240320","CDPHE",NA,NA,NA,"3/23/2024","copies/L wastewater",NA,NA,NA,NA,"no",4000,"no",13.6784,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"881","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.5,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"3/27/2024","-2209046640",6.24,NA,NA,NA,NA,44045,"UD20240327","CDPHE",NA,NA,"no","4/2/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"882","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.5,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"4/1/2024","-2209047720",6.13,NA,NA,NA,NA,44045,"UD20240401","CDPHE",NA,NA,"no","4/4/2024","copies/L wastewater",117372,27085,23156,7402,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","yes",NA,NA,"PASS"
"883","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.8,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"4/3/2024","-2209048260",6.13,NA,NA,NA,NA,44045,"UD20240403","CDPHE",NA,NA,"no","4/9/2024","copies/L wastewater",176829,27165,176829,160189,"yes",4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"884","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.5,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"4/10/2024","-2209048980",5.97,NA,NA,NA,NA,44045,"UD20240410","CDPHE",NA,NA,"no","4/16/2024","copies/L wastewater",303424,11268,148218,238140,"yes",4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"885","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.5,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"4/15/2024","-2209048020",6.16,NA,NA,NA,NA,44045,"UD20240415","CDPHE",NA,NA,"no","4/19/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"886","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.5,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"4/17/2024","-2209048020",6.05,NA,NA,NA,NA,44045,"UD20240417","CDPHE",NA,NA,"no","4/23/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"887","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.5,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"4/22/2024","-2209048560",6.52,NA,NA,NA,NA,44045,"UD20240422","CDPHE",NA,NA,"no","4/29/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"888","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.7,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"RSV_B","N[792-723] N[749-680]","CDPHE RSV_B Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","N[792-723] N[749-680]","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"5/1/2024","-2209048020",6.37,NA,NA,NA,NA,44045,"UD20240501","CDPHE",NA,NA,"no","5/13/2024","copies/L wastewater",NA,NA,NA,NA,NA,4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
