"","wwtp_name","sample_id","sample_collect_date","flu_pcr_target","flu_pcr_target_avg_conc","h5_pcr_target_avg_conc","h5_detected","h3_pcr_target_avg_conc","h3_detected","h1_pcr_target_avg_conc","h1_detected"
"1394","Utility4","UD20250707","2025-07-07","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1395","Utility4",NA,"2025-07-08","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1396","Utility4","UD20250709","2025-07-09","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1397","Utility4",NA,"2025-07-10","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1398","Utility4",NA,"2025-07-11","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1399","Utility4",NA,"2025-07-12","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1400","Utility4",NA,"2025-07-13","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1401","Utility4","UD20250714","2025-07-14","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1402","Utility4",NA,"2025-07-15","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1403","Utility4","UD20250716","2025-07-16","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1404","Utility4",NA,"2025-07-17","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1405","Utility4",NA,"2025-07-18","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1406","Utility4",NA,"2025-07-19","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1407","Utility4",NA,"2025-07-20","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1408","Utility4","UD20250721","2025-07-21","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1409","Utility4",NA,"2025-07-22","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1410","Utility4","UD20250723","2025-07-23","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1411","Utility4",NA,"2025-07-24","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1412","Utility4",NA,"2025-07-25","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1413","Utility4",NA,"2025-07-26","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1414","Utility4",NA,"2025-07-27","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1415","Utility4","UD20250728","2025-07-28","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1416","Utility4",NA,"2025-07-29","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1417","Utility4",NA,"2025-07-30","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1418","Utility4","UD20250731","2025-07-31","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1419","Utility4",NA,"2025-08-01","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1420","Utility4",NA,"2025-08-02","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1421","Utility4",NA,"2025-08-03","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1422","Utility4","UD20250804","2025-08-04","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1423","Utility4",NA,"2025-08-05","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1424","Utility4","UD20250806","2025-08-06","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1425","Utility4",NA,"2025-08-07","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1426","Utility4",NA,"2025-08-08","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1427","Utility4",NA,"2025-08-09","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1428","Utility4",NA,"2025-08-10","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1429","Utility4","UD20250811","2025-08-11","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1430","Utility4",NA,"2025-08-12","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1431","Utility4","UD20250813","2025-08-13","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1432","Utility4",NA,"2025-08-14","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1433","Utility4",NA,"2025-08-15","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1434","Utility4",NA,"2025-08-16","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1435","Utility4",NA,"2025-08-17","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1436","Utility4","UD20250818","2025-08-18","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1437","Utility4",NA,"2025-08-19","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1438","Utility4","UD20250820","2025-08-20","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1439","Utility4",NA,"2025-08-21","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1440","Utility4",NA,"2025-08-22","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1441","Utility4",NA,"2025-08-23","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1442","Utility4",NA,"2025-08-24","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1443","Utility4","UD20250825","2025-08-25","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1444","Utility4","UD20250826","2025-08-26","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1445","Utility4","UD20250827","2025-08-27","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1446","Utility5","UE20240930","2024-09-30","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1447","Utility5",NA,"2024-10-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1448","Utility5",NA,"2024-10-02","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1449","Utility5","UE20241003","2024-10-03","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1450","Utility5",NA,"2024-10-04","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1451","Utility5",NA,"2024-10-05","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1452","Utility5",NA,"2024-10-06","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1453","Utility5",NA,"2024-10-07","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1454","Utility5","UE20241008","2024-10-08","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1455","Utility5",NA,"2024-10-09","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1456","Utility5","UE20241010","2024-10-10","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1457","Utility5",NA,"2024-10-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1458","Utility5",NA,"2024-10-12","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1459","Utility5",NA,"2024-10-13","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1460","Utility5","UE20241014","2024-10-14","Inf_A-MP","600",NA,"Not Detected",NA,"Not Detected",NA,"Not Detected"
"1461","Utility5",NA,"2024-10-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1462","Utility5",NA,"2024-10-16","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1463","Utility5","UE20241017","2024-10-17","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1464","Utility5",NA,"2024-10-18","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1465","Utility5",NA,"2024-10-19","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1466","Utility5",NA,"2024-10-20","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1467","Utility5","UE20241021","2024-10-21","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1468","Utility5",NA,"2024-10-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1469","Utility5",NA,"2024-10-23","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1470","Utility5","UE20241024","2024-10-24","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1471","Utility5",NA,"2024-10-25","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1472","Utility5",NA,"2024-10-26","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1473","Utility5",NA,"2024-10-27","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1474","Utility5","UE20241028","2024-10-28","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1475","Utility5",NA,"2024-10-29","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1476","Utility5",NA,"2024-10-30","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1477","Utility5","UE20241031","2024-10-31","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1478","Utility5",NA,"2024-11-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1479","Utility5",NA,"2024-11-02","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1480","Utility5",NA,"2024-11-03","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1481","Utility5","UE20241104","2024-11-04","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1482","Utility5",NA,"2024-11-05","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1483","Utility5",NA,"2024-11-06","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1484","Utility5",NA,"2024-11-07","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1485","Utility5",NA,"2024-11-08","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1486","Utility5",NA,"2024-11-09","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1487","Utility5",NA,"2024-11-10","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1488","Utility5",NA,"2024-11-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1489","Utility5","UE20241112","2024-11-12","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1490","Utility5",NA,"2024-11-13","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1491","Utility5","UE20241114","2024-11-14","Inf_A-MP","600",NA,"Not Detected",NA,"Not Detected",NA,"Not Detected"
"1492","Utility5",NA,"2024-11-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1493","Utility5",NA,"2024-11-16","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1494","Utility5",NA,"2024-11-17","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1495","Utility5","UE20241118","2024-11-18","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1496","Utility5",NA,"2024-11-19","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1497","Utility5",NA,"2024-11-20","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1498","Utility5","UE20241121","2024-11-21","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1499","Utility5",NA,"2024-11-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1500","Utility5",NA,"2024-11-23","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1501","Utility5",NA,"2024-11-24","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1502","Utility5","UE20241125","2024-11-25","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1503","Utility5",NA,"2024-11-26","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1504","Utility5",NA,"2024-11-27","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1505","Utility5",NA,"2024-11-28","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1506","Utility5",NA,"2024-11-29","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1507","Utility5",NA,"2024-11-30","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1508","Utility5",NA,"2024-12-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1509","Utility5","UE20241202","2024-12-02","Inf_A-MP","2713116","600","Not Detected","600","Not Detected","600","Not Detected"
"1510","Utility5",NA,"2024-12-03","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1511","Utility5",NA,"2024-12-04","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1512","Utility5","UE20241205","2024-12-05","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1513","Utility5",NA,"2024-12-06","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1514","Utility5",NA,"2024-12-07","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1515","Utility5",NA,"2024-12-08","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1516","Utility5","UE20241209","2024-12-09","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1517","Utility5",NA,"2024-12-10","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1518","Utility5",NA,"2024-12-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1519","Utility5","UE20241212","2024-12-12","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1520","Utility5",NA,"2024-12-13","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1521","Utility5",NA,"2024-12-14","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1522","Utility5",NA,"2024-12-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1523","Utility5","UE20241216","2024-12-16","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1524","Utility5",NA,"2024-12-17","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1525","Utility5",NA,"2024-12-18","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1526","Utility5","UE20241219","2024-12-19","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1527","Utility5",NA,"2024-12-20","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1528","Utility5",NA,"2024-12-21","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1529","Utility5",NA,"2024-12-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1530","Utility5",NA,"2024-12-23","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1531","Utility5",NA,"2024-12-24","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1532","Utility5",NA,"2024-12-25","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1533","Utility5","UE20241226","2024-12-26","Inf_A-MP","6858043","600","Not Detected","917694","Detected","6052772","Detected"
"1534","Utility5",NA,"2024-12-27","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1535","Utility5",NA,"2024-12-28","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1536","Utility5",NA,"2024-12-29","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1537","Utility5",NA,"2024-12-30","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1538","Utility5",NA,"2024-12-31","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1539","Utility5",NA,"2025-01-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1540","Utility5","UE20250102","2025-01-02","Inf_A-MP","1878914","600","Not Detected","4980890","Detected","6479554","Detected"
"1541","Utility5",NA,"2025-01-03","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1542","Utility5",NA,"2025-01-04","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1543","Utility5",NA,"2025-01-05","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1544","Utility5",NA,"2025-01-06","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1545","Utility5",NA,"2025-01-07","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1546","Utility5",NA,"2025-01-08","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1547","Utility5","UE20250109","2025-01-09","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1548","Utility5",NA,"2025-01-10","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1549","Utility5",NA,"2025-01-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1550","Utility5",NA,"2025-01-12","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1551","Utility5","UE20250113","2025-01-13","Inf_A-MP","6256990","600","Not Detected","600","Not Detected","600","Not Detected"
"1552","Utility5",NA,"2025-01-14","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1553","Utility5",NA,"2025-01-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1554","Utility5","UE20250116","2025-01-16","Inf_A-MP","5900586","600","Not Detected","2272778","Detected","2126789","Detected"
"1555","Utility5",NA,"2025-01-17","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1556","Utility5",NA,"2025-01-18","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1557","Utility5",NA,"2025-01-19","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1558","Utility5",NA,"2025-01-20","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1559","Utility5","UE20250121","2025-01-21","Inf_A-MP","1442355","600","Not Detected","5589019","Detected","5105104","Detected"
"1560","Utility5",NA,"2025-01-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1561","Utility5",NA,"2025-01-23","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1562","Utility5",NA,"2025-01-24","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1563","Utility5",NA,"2025-01-25","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1564","Utility5",NA,"2025-01-26","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1565","Utility5","UE20250127","2025-01-27","Inf_A-MP","2613545","600","Not Detected","3946028","Detected","1284459","Detected"
"1566","Utility5",NA,"2025-01-28","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1567","Utility5",NA,"2025-01-29","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1568","Utility5","UE20250130","2025-01-30","Inf_A-MP","6328271","600","Not Detected","5126352","Detected","5373230","Detected"
"1569","Utility5",NA,"2025-01-31","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1570","Utility5",NA,"2025-02-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1571","Utility5",NA,"2025-02-02","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1572","Utility5","UE20250203","2025-02-03","Inf_A-MP","1331022","600","Not Detected","2340947","Detected","3197797","Detected"
"1573","Utility5",NA,"2025-02-04","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1574","Utility5",NA,"2025-02-05","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1575","Utility5","UE20250206","2025-02-06","Inf_A-MP","2254508","600","Not Detected","2406657","Detected","149686","Detected"
"1576","Utility5",NA,"2025-02-07","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1577","Utility5",NA,"2025-02-08","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1578","Utility5",NA,"2025-02-09","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1579","Utility5","UE20250210","2025-02-10","Inf_A-MP","1000775","600","Not Detected","3973761","Detected","2731303","Detected"
"1580","Utility5",NA,"2025-02-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1581","Utility5",NA,"2025-02-12","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1582","Utility5","UE20250213","2025-02-13","Inf_A-MP","6646985","600","Not Detected","446371","Detected","5432451","Detected"
"1583","Utility5",NA,"2025-02-14","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1584","Utility5",NA,"2025-02-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1585","Utility5",NA,"2025-02-16","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1586","Utility5",NA,"2025-02-17","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1587","Utility5","UE20250218","2025-02-18","Inf_A-MP","6676001","600","Not Detected","825112","Detected","5999173","Detected"
"1588","Utility5",NA,"2025-02-19","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1589","Utility5","UE20250220","2025-02-20","Inf_A-MP","3376828","600","Not Detected","1904151","Detected","3402318","Detected"
"1590","Utility5",NA,"2025-02-21","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1591","Utility5",NA,"2025-02-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1592","Utility5",NA,"2025-02-23","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1593","Utility5","UE20250224","2025-02-24","Inf_A-MP","600",NA,"Not Detected",NA,"Not Detected",NA,"Not Detected"
"1594","Utility5",NA,"2025-02-25","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1595","Utility5","UD20250226","2025-02-26","Inf_A-MP","6880700","600","Not Detected","274762","Detected","952734","Detected"
"1596","Utility5","UE20250227","2025-02-27","Inf_A-MP","7093755","600","Not Detected","600","Not Detected","3916235","Detected"
"1597","Utility5",NA,"2025-02-28","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1598","Utility5",NA,"2025-03-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1599","Utility5",NA,"2025-03-02","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1600","Utility5","UE20250303","2025-03-03","Inf_A-MP","1013120","600","Not Detected","5774727","Detected","600","Not Detected"
"1601","Utility5",NA,"2025-03-04","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1602","Utility5",NA,"2025-03-05","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1603","Utility5","UE20250306","2025-03-06","Inf_A-MP","352924","600","Not Detected","600","Not Detected","600","Not Detected"
"1604","Utility5",NA,"2025-03-07","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1605","Utility5",NA,"2025-03-08","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1606","Utility5",NA,"2025-03-09","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1607","Utility5","UE20250310","2025-03-10","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1608","Utility5",NA,"2025-03-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1609","Utility5",NA,"2025-03-12","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1610","Utility5","UE20250313","2025-03-13","Inf_A-MP","4394079","600","Not Detected","2575115","Detected","6490454","Detected"
"1611","Utility5",NA,"2025-03-14","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1612","Utility5",NA,"2025-03-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1613","Utility5",NA,"2025-03-16","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1614","Utility5","UE20250317","2025-03-17","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1615","Utility5",NA,"2025-03-18","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1616","Utility5",NA,"2025-03-19","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1617","Utility5","UE20250320","2025-03-20","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1618","Utility5",NA,"2025-03-21","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1619","Utility5",NA,"2025-03-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1620","Utility5",NA,"2025-03-23","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1621","Utility5","UE20250324","2025-03-24","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1622","Utility5",NA,"2025-03-25","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1623","Utility5",NA,"2025-03-26","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
